_ID,TimeSt,Country,Province,City,Latitude,Longitude
5496307,2017-06-21T19:12:57.570Z,CA,AB,Edmonton,53.5515,-113.492
4968766,2017-06-21T19:32:13.213Z,CA,ON,Mississauga,43.61147,-79.60398
5162538,2017-06-21T19:45:08.590Z,CA,AB,Saint Albert,53.6334,-113.6353
5284689,2017-06-21T19:54:21.310Z,CA,AB,Calgary,51.1581,-113.938
5381015,2017-06-21T20:01:03.040Z,CA,AB,Chestermere,51.054,-113.816
4696752,2017-06-21T20:11:16.557Z,CA,AB,Edmonton,53.58422,-113.41613
5529583,2017-06-21T20:16:03.350Z,CA,AB,Edmonton,53.4688,-113.508
5006150,2017-06-21T20:34:26.597Z,CA,ON,Etobicoke,43.6527,-79.5524
4684306,2017-06-21T21:10:05.620Z,CA,QC,Montréal,45.5308,-73.5556
4873897,2017-06-21T21:25:18.160Z,CA,AB,Calgary,50.9722,-114.062
5037582,2017-06-21T21:36:33.133Z,CA,AB,Edmonton,53.587,-113.441
5083430,2017-06-21T21:39:42.500Z,CA,AB,Calgary,51.0823,-113.9578
5232407,2017-06-21T21:50:32.770Z,CA,ON,Toronto,43.65832,-79.38539
4605583,2017-06-21T22:04:31.463Z,CA,AB,Calgary,50.99601,-114.0741
4633760,2017-06-21T22:06:27.867Z,CA,ON,Kitchener,43.4381,-80.5099
5526730,2017-06-21T22:15:45.723Z,CA,ON,Scarborough,43.8113,-79.193
5550002,2017-06-21T22:17:47.743Z,CA,NS,Dartmouth,44.7052,-63.5324
5584948,2017-06-21T22:20:20.863Z,CA,NS,Kentville,45.0834,-64.4988
4835811,2017-06-21T00:21:55.260Z,CA,SK,Saskatoon,52.1242,-106.665
5088228,2017-06-21T00:40:07.370Z,CA,ON,London,43.0061,-81.2962
4517607,2017-06-21T01:00:01.623Z,CA,ON,Chatham,42.4247,-82.1755
4596456,2017-06-21T01:03:43.613Z,CA,AB,Edmonton,53.5181,-113.5797
5535944,2017-06-21T01:16:42.813Z,CA,QC,Montréal,45.5493,-73.5797
5144032,2017-06-21T01:43:55.533Z,CA,QC,Saint-Laurent,45.50381,-73.68475
5311897,2017-06-21T01:55:50.773Z,CA,ON,Ottawa,45.4455,-75.6894
4587077,2017-06-21T02:02:55.730Z,CA,ON,Brockville,44.617,-75.7036
5464262,2017-06-21T02:10:06.747Z,CA,ON,Scarborough,43.75,-79.2
5004856,2017-06-21T02:34:26.457Z,CA,ON,Toronto,43.7028,-79.3877
5011110,2017-06-21T02:34:41.580Z,CA,ON,Scarborough,43.7936,-79.2692
5148697,2017-06-21T02:44:13.060Z,CA,AB,Edmonton,53.5051,-113.437
5315327,2017-06-21T02:55:59.673Z,CA,ON,London,43.00709,-81.16576
5473203,2017-06-21T03:11:00.637Z,CA,ON,Kanata,45.2978,-75.906
5498427,2017-06-21T03:13:01.157Z,CA,AB,Calgary,51.0508,-114.074
5592250,2017-06-21T03:21:06.487Z,CA,ON,Mississauga,43.5869,-79.7559
4839666,2017-06-21T03:22:13.640Z,CA,NB,Saint John,45.2577,-66.1108
4845038,2017-06-21T03:22:47.227Z,CA,ON,Brampton,43.76873,-79.67093
5158489,2017-06-21T03:44:50.750Z,CA,ON,North York,43.781,-79.3483
5353329,2017-06-21T03:59:06.467Z,CA,ON,Thunder Bay,48.3914,-89.262
4626892,2017-06-21T04:05:56.423Z,CA,QC,Montréal,45.533,-73.6047
5003776,2017-06-21T04:34:23.497Z,CA,AB,Edmonton,53.5515,-113.492
5297821,2017-06-21T04:55:03.997Z,CA,ON,Mississauga,43.5738,-79.7193
4527192,2017-06-21T05:00:21.100Z,CA,ON,Toronto,43.6682,-79.4209
4713231,2017-06-21T05:12:35.947Z,CA,ON,Toronto,43.6682,-79.4209
5539587,2017-06-21T05:17:01.420Z,CA,SK,Estevan,49.14877,-102.99463
4893371,2017-06-21T05:26:50.207Z,CA,AB,Edmonton,57.21867,-105.65206
4959131,2017-06-21T05:31:37.367Z,CA,AB,Calgary,51.1264,-114.1419
5165561,2017-06-21T05:45:20.810Z,CA,ON,Toronto,43.6557,-79.3646
4520296,2017-06-21T06:00:03.423Z,CA,ON,London,43.0091,-81.1765
4700279,2017-06-21T06:11:34.120Z,CA,AB,Edmonton,53.4593,-113.4145
4785613,2017-06-21T06:17:39.260Z,CA,AB,Edmonton,53.54086,-113.51115
5022321,2017-06-21T06:35:12.680Z,CA,ON,Toronto,43.7264,-79.3978
5164629,2017-06-21T06:45:20.823Z,CA,ON,Mississauga,43.5738,-79.7193
5271214,2017-06-21T06:53:17.397Z,CA,BC,Delta,49.0934,-123.058
4890606,2017-06-21T07:26:39.330Z,CA,NS,Truro,45.3694,-63.2797
5058078,2017-06-21T07:37:53.827Z,CA,AB,Calgary,50.9505,-113.947
5162966,2017-06-21T07:45:15.030Z,CA,ON,Mississauga,43.6403,-79.7042
5295908,2017-06-21T07:54:57.017Z,CA,BC,Burnaby,49.2717,-123.097
5137103,2017-06-21T08:43:31.253Z,CA,AB,Lethbridge,49.6836,-112.834
5272508,2017-06-21T08:53:21.370Z,CA,AB,Sherwood Park,53.5263,-113.287
5035671,2017-06-21T09:36:23.333Z,CA,AB,Edmonton,53.4179,-113.5785
5093371,2017-06-21T09:40:35.520Z,CA,ON,Saint Catharines,43.1593,-79.2615
5124441,2017-06-21T09:42:40.483Z,CA,SK,Saskatoon,52.1225,-106.7249
4587983,2017-06-21T10:03:00.257Z,CA,AB,Calgary,51.0475,-114.068
5450434,2017-06-21T10:08:41.707Z,CA,ON,Chatham,42.4247,-82.1755
5463796,2017-06-21T10:10:07.897Z,CA,ON,Tillsonburg,42.84685,-80.73006
5480688,2017-06-21T10:11:15.730Z,CA,ON,Toronto,43.6781,-79.2954
4699800,2017-06-21T10:11:31.103Z,CA,AB,Sherwood Park,53.528,-113.2512
5489239,2017-06-21T10:12:12.357Z,CA,AB,Edmonton,53.5515,-113.492
5592239,2017-06-21T10:21:06.460Z,CA,ON,Toronto,43.6682,-79.4209
4991414,2017-06-21T10:33:38.393Z,CA,AB,Edmonton,53.60754,-113.48698
5117241,2017-06-21T10:42:06.267Z,CA,ON,North York,43.7302,-79.4951
5241178,2017-06-21T10:51:09.940Z,CA,AB,Edmonton,53.60751,-113.4872
4695323,2017-06-21T11:11:08.997Z,CA,ON,Etobicoke,43.6879,-79.557
5495034,2017-06-21T11:12:49.173Z,CA,ON,Waterloo,43.4851,-80.56055
4760754,2017-06-21T11:15:56.127Z,CA,AB,Sherwood Park,53.528,-113.2512
5562172,2017-06-21T11:18:34.560Z,CA,AB,Lethbridge,49.6836,-112.834
5018313,2017-06-21T11:34:58.400Z,CA,ON,Oakville,43.4934,-79.7126
5043890,2017-06-21T11:37:03.260Z,CA,QC,Gatineau,45.4693,-75.7626
5125305,2017-06-21T11:42:43.757Z,CA,AB,Calgary,50.95738,-114.22057
5327108,2017-06-21T11:56:45.097Z,CA,ON,Waterloo,43.5082,-80.50664
5340097,2017-06-21T11:58:01.293Z,CA,AB,Calgary,50.9278,-113.9682
5466594,2017-06-21T12:10:15.573Z,CA,AB,Fort Mcmurray,56.74313,-111.47648
5519186,2017-06-21T12:15:05.760Z,CA,BC,Richmond,49.15654,-123.1302
4754315,2017-06-21T12:15:33.320Z,CA,ON,Toronto,43.672,-79.3791
5564832,2017-06-21T12:18:49.730Z,CA,AB,Smoky Lake,54.091,-112.614
5614801,2017-06-21T12:23:07.880Z,CA,ON,Saint Catharines,43.1644,-79.2456
4890229,2017-06-21T12:26:35.997Z,CA,BC,Victoria,48.46811,-123.32772
5300974,2017-06-21T12:55:18.300Z,CA,ON,Orangeville,43.9202,-80.0942
4527537,2017-06-21T13:00:21.667Z,CA,AB,Brooks,50.58495,-111.89101
5498022,2017-06-21T13:13:00.660Z,CA,NB,Moncton,46.1033,-64.815
4787728,2017-06-21T13:17:46.210Z,CA,ON,Etobicoke,43.6917,-79.5861
4628681,2017-06-21T14:06:02.983Z,CA,AB,Edmonton,53.4378,-113.41
4676445,2017-06-21T14:09:30.490Z,CA,ON,Scarborough,43.83597,-79.22787
4902415,2017-06-21T14:27:49.027Z,CA,SK,Saskatoon,52.122,-106.646
4967363,2017-06-21T14:32:09.820Z,CA,AB,Calgary,50.9505,-113.947
5190395,2017-06-21T14:47:06.947Z,CA,ON,Oakville,43.4462,-79.6688
5291502,2017-06-21T14:54:44.060Z,CA,AB,Calgary,50.97116,-114.01151
4625400,2017-06-21T15:05:56.033Z,CA,ON,Aurora,44.01,-79.6826
5068802,2017-06-21T15:38:35.900Z,CA,NB,Fredericton,45.9346,-66.6323
5350082,2017-06-21T15:59:01.427Z,CA,ON,Toronto,43.6682,-79.4209
4621493,2017-06-21T16:05:41.073Z,CA,AB,Airdrie,51.3082,-114.0398
5467032,2017-06-21T16:10:25.077Z,CA,ON,Toronto,43.64406,-79.38979
4895512,2017-06-21T16:27:04.613Z,CA,ON,Toronto,43.6477,-79.4174
5235490,2017-06-21T16:50:45.563Z,CA,AB,Edmonton,53.55,-113.5
5109751,2017-06-21T17:41:45.030Z,CA,ON,Brampton,43.7476,-79.6912
5159954,2017-06-21T17:45:05.950Z,CA,ON,Belleville,44.4912,-77.4671
5172555,2017-06-21T17:45:46.460Z,CA,QC,Montreal,45.65,-73.4833
5042219,2017-06-21T18:36:54.763Z,CA,AB,Calgary,51.0242,-114.1004
4548012,2017-06-21T19:01:33.800Z,CA,ON,Owen Sound,44.5642,-80.9428
5319686,2017-06-21T19:56:06.110Z,CA,ON,Scarborough,43.7876,-79.1541
5373031,2017-06-21T20:00:18.480Z,CA,NL,Bay Roberts,47.6212,-53.1424
4585372,2017-06-21T20:02:48.793Z,CA,ON,North York,43.69591,-79.49831
5005217,2017-06-21T20:34:26.783Z,CA,AB,Beaumont,53.3545,-113.414
5457880,2017-06-21T21:09:22.243Z,CA,AB,Calgary,50.9093,-114.1028
4712391,2017-06-21T21:12:30.183Z,CA,ON,Orillia,44.6078,-79.4175
5497778,2017-06-21T21:13:02.707Z,CA,AB,Red Deer,52.2651,-113.794
4865015,2017-06-21T21:24:23.500Z,CA,AB,Calgary,50.9505,-113.947
4878491,2017-06-21T21:25:44.887Z,CA,AB,Calgary,51.1229,-114.189
4899705,2017-06-21T21:27:25.943Z,CA,ON,Thunder Bay,48.42564,-89.26875
5054888,2017-06-21T21:37:42.807Z,CA,NS,Halifax,44.64518,-63.57405
5278371,2017-06-21T21:54:02.817Z,CA,ON,Markham,43.88,-79.2543
4677531,2017-06-21T22:09:33.203Z,CA,NB,Eel Ground,47.0181,-65.5707
5550131,2017-06-21T22:17:45.513Z,CA,AB,Calgary,51.16444,-114.12219
4822069,2017-06-21T22:20:48.630Z,CA,AB,Edmonton,53.5129,-113.623
5315386,2017-06-21T22:55:59.880Z,CA,AB,Pollockville,51.0081,-111.562
5347603,2017-06-21T22:58:47.187Z,CA,ON,Whitby,43.8873,-78.9422
4783329,2017-06-21T00:17:28.303Z,CA,AB,Calgary,51.053,-114.161
4865847,2017-06-21T00:24:29.913Z,CA,QC,Québec,46.8466,-71.3435
5095703,2017-06-21T00:40:42.777Z,CA,AB,Calgary,51.04992,-114.14574
4708048,2017-06-21T01:12:09.600Z,CA,BC,Surrey,49.141,-122.8569
5171644,2017-06-21T01:45:45.457Z,CA,QC,Brossard,45.4571,-73.4922
5268704,2017-06-21T01:53:03.680Z,CA,QC,Montréal,45.5066,-73.6291
4580125,2017-06-21T02:02:27.107Z,CA,ON,Mississauga,43.6046,-79.6729
5484927,2017-06-21T02:11:42.277Z,CA,AB,Lethbridge,49.71389,-112.82958
5495454,2017-06-21T02:12:49.160Z,CA,ON,Wasaga Beach,44.51292,-80.01759
5026845,2017-06-21T02:35:41.387Z,CA,NB,Kinnear Settlement,45.97263,-65.2267
5354217,2017-06-21T02:59:10.753Z,CA,AB,Calgary,50.9632,-114.082
4600344,2017-06-21T03:04:09.663Z,CA,ON,Scarborough,43.798,-79.227
4767798,2017-06-21T03:16:38.213Z,CA,ON,Concord,43.8031,-79.49185
4620720,2017-06-21T04:05:40.350Z,CA,ON,Toronto,43.6655,-79.4204
4683534,2017-06-21T04:10:04.600Z,CA,ON,Richmond Hill,43.8939,-79.4375
4785607,2017-06-21T04:17:38.720Z,CA,NS,Sydney,46.1356,-60.1788
5564320,2017-06-21T04:18:43.397Z,CA,MB,Winnipeg,49.89189,-97.13363
5113568,2017-06-21T04:41:57.900Z,CA,BC,Armstrong,50.4394,-119.209
5272186,2017-06-21T04:53:17.850Z,CA,QC,Montréal,45.5238,-73.5932
5345421,2017-06-21T04:58:28.693Z,CA,ON,Toronto,43.7068,-79.3991
4739515,2017-06-21T05:14:35.423Z,CA,AB,Calgary,50.89605,-113.94753
5568756,2017-06-21T05:19:06.107Z,CA,SK,Saskatoon,52.09942,-106.66672
5608685,2017-06-21T05:22:24.313Z,CA,SK,Saskatoon,52.116,-106.669
5255380,2017-06-21T05:52:11.667Z,CA,ON,Nepean,45.3596,-75.7436
5453388,2017-06-21T06:09:01.887Z,CA,QC,Trois-Rivières,46.3776,-72.5352
4682212,2017-06-21T06:09:58.840Z,CA,AB,Calgary,50.9278,-113.9682
5504359,2017-06-21T06:13:30.017Z,CA,ON,St Thomas,42.77464,-81.18487
4891146,2017-06-21T06:26:41.347Z,CA,AB,Edmonton,53.42718,-113.42798
5301355,2017-06-21T06:55:19.110Z,CA,ON,Scarborough,43.7458,-79.2353
5321898,2017-06-21T06:56:17.940Z,CA,AB,Calgary,51.0799,-114.081
4738430,2017-06-21T07:14:22.600Z,CA,AB,Calgary,51.0486,-113.968
4835056,2017-06-21T07:21:53.677Z,CA,AB,Calgary,51.0242,-114.1004
5042444,2017-06-21T07:36:54.903Z,CA,BC,Vancouver,49.28993,-123.13282
5157927,2017-06-21T07:44:44.730Z,CA,AB,Sherwood Park,53.54424,-113.30004
5406230,2017-06-21T08:03:41.190Z,CA,AB,Edmonton,53.51014,-113.44114
5598496,2017-06-21T08:21:22.210Z,CA,ON,Guelph,43.5425,-80.2676
4864739,2017-06-21T08:24:22.380Z,CA,BC,Richmond,49.1528,-123.16863
5203268,2017-06-21T08:48:08.320Z,CA,ON,North York,43.7095,-79.4819
5296245,2017-06-21T08:54:59.163Z,CA,ON,Toronto,43.6459,-79.3857
5384827,2017-06-21T09:01:22.673Z,CA,QC,Montréal,45.467,-73.6484
4591698,2017-06-21T09:03:16.913Z,CA,AB,Calgary,51.0829,-114.095
5550840,2017-06-21T09:17:49.333Z,CA,AB,Calgary,51.0103,-114.129
4853668,2017-06-21T09:23:32.373Z,CA,AB,Sherwood Park,53.5398,-113.283
5098151,2017-06-21T09:40:54.173Z,CA,QC,Montréal,45.5514,-73.6116
5224789,2017-06-21T09:49:51.350Z,CA,ON,Toronto,43.6735,-79.403
5352273,2017-06-21T09:59:01.670Z,CA,ON,Toronto,43.68137,-79.45636
4623702,2017-06-21T10:05:49.197Z,CA,AB,Edmonton,53.42027,-113.44378
4716521,2017-06-21T10:12:51.853Z,CA,AB,Edmonton,53.5377,-113.686
5046256,2017-06-21T10:37:13.627Z,CA,QC,Montréal,45.5884,-73.5641
5334796,2017-06-21T10:57:32.050Z,CA,ON,Brantford,43.1772,-80.248
5362913,2017-06-21T10:59:36.643Z,CA,MB,Thompson,55.7362,-97.8486
5383499,2017-06-21T11:01:22.457Z,CA,NT,Yellowknife,62.4543,-114.37
5515229,2017-06-21T11:14:44.587Z,CA,ON,Saint Catharines,43.1999,-79.2524
5565197,2017-06-21T11:18:48.320Z,CA,ON,Waterloo,43.4634,-80.5201
5586904,2017-06-21T11:20:34.813Z,CA,AB,Beaumont,53.3415,-113.43
4828035,2017-06-21T11:21:19.123Z,CA,ON,Etobicoke,43.6879,-79.557
5059042,2017-06-21T11:37:55.033Z,CA,ON,Scarborough,43.8315,-79.2599
5073657,2017-06-21T11:38:56.203Z,CA,ON,Waterloo,43.4634,-80.5201
5214402,2017-06-21T11:49:01.120Z,CA,QC,Lasalle,45.4302,-73.6458
5264724,2017-06-21T11:52:46.857Z,CA,AB,Edmonton,53.5319,-113.561
5349241,2017-06-21T11:58:56.030Z,CA,AB,Edmonton,53.46431,-113.43707
5492164,2017-06-21T12:12:30.820Z,CA,AB,Calgary,51.0823,-113.9578
5051068,2017-06-21T12:37:25.963Z,CA,AB,Wetaskiwin,52.8333,-113.45
4688898,2017-06-21T13:10:31.413Z,CA,AB,Calgary,51.0524,-114.038
5516837,2017-06-21T13:14:51.600Z,CA,AB,Calgary,51.0621,-114.1159
5539111,2017-06-21T13:17:01.387Z,CA,AB,Lethbridge,49.6836,-112.834
4793014,2017-06-21T13:18:12.903Z,CA,SK,Saskatoon,52.1225,-106.72488
4824066,2017-06-21T13:20:57.780Z,CA,ON,Brampton,43.71062,-79.74375
5006785,2017-06-21T13:34:27.520Z,CA,AB,Calgary,51.01517,-114.16267
5185784,2017-06-21T13:46:39.190Z,CA,NB,Moncton,46.1156,-64.7253
5247456,2017-06-21T13:51:31.987Z,CA,ON,Thornhill,43.79579,-79.42719
5352948,2017-06-21T13:59:06.350Z,CA,AB,Calgary,50.9505,-113.947
4595185,2017-06-21T14:03:36.063Z,CA,ON,Kanata,45.2975,-75.9199
5432148,2017-06-21T15:06:27.173Z,CA,ON,North York,43.7801,-79.3479
4640302,2017-06-21T15:06:56.893Z,CA,ON,Thunder Bay,48.3956,-89.2905
5562948,2017-06-21T15:18:35.783Z,CA,SK,Regina,50.4251,-104.5389
5439308,2017-06-21T16:07:08.320Z,CA,SK,Saskatoon,52.1225,-106.72488
5053021,2017-06-21T16:37:39.920Z,CA,AB,Edmonton,53.4154,-113.4178
4733952,2017-06-21T17:14:04.967Z,CA,AB,Calgary,50.9722,-114.062
5547000,2017-06-21T17:17:36.393Z,CA,AB,Ponoka,52.6768,-113.5815
4826033,2017-06-21T17:21:05.163Z,CA,ON,Toronto,43.6386,-79.43707
5325364,2017-06-21T17:56:34.683Z,CA,ON,North York,43.79524,-79.4253
4523953,2017-06-21T18:00:05.617Z,CA,ON,London,43.0061,-81.2962
5412930,2017-06-21T18:04:18.863Z,CA,ON,Oshawa,43.9205,-78.8287
4826892,2017-06-21T18:21:12.657Z,CA,NS,Halifax,44.6701,-63.6036
4961082,2017-06-21T18:31:43.347Z,CA,BC,Richmond,49.1626,-123.1721
5289553,2017-06-21T18:54:33.970Z,CA,AB,Calgary,50.8782,-114.035
5327580,2017-06-21T18:56:48.130Z,CA,ON,Ottawa,45.3244,-75.6048
5378376,2017-06-21T19:00:47.527Z,CA,AB,Edmonton,53.53885,-113.58885
5433163,2017-06-21T19:06:32.563Z,CA,QC,Montréal,45.502,-73.562
5439723,2017-06-21T19:07:12.000Z,CA,BC,Vancouver,49.293,-123.048
5525696,2017-06-21T19:15:39.020Z,CA,AB,Calgary,51.133,-113.856
4900944,2017-06-21T19:27:34.950Z,CA,QC,Montréal,45.502,-73.562
5327970,2017-06-21T19:56:51.010Z,CA,AB,Calgary,50.98602,-114.01036
4680218,2017-06-21T20:09:45.203Z,CA,QC,Montréal,45.4934,-73.5837
4798817,2017-06-21T20:18:40.823Z,CA,AB,Calgary,51.0799,-114.081
5024275,2017-06-21T20:35:22.890Z,CA,AB,Edmonton,53.4564,-113.521
5347137,2017-06-21T20:58:41.107Z,CA,AB,Calgary,51.0242,-114.1004
4593561,2017-06-21T21:03:30.770Z,CA,ON,Brampton,43.6971,-79.7944
4632235,2017-06-21T21:06:17.240Z,CA,ON,Etobicoke,43.6988,-79.5644
5436393,2017-06-21T21:06:55.677Z,CA,AB,Edmonton,53.5366,-113.5103
5479971,2017-06-21T21:11:15.560Z,CA,ON,Toronto,43.6796,-79.4343
5502540,2017-06-21T21:13:18.240Z,CA,ON,North York,43.7677,-79.4126
4761116,2017-06-21T21:16:03.677Z,CA,ON,Toronto,43.657,-79.37581
5265935,2017-06-21T21:52:51.470Z,CA,AB,Calgary,51.14885,-114.0666
5380286,2017-06-21T22:00:55.447Z,CA,AB,Calgary,51.08975,-113.9544
5129336,2017-06-21T22:43:01.280Z,CA,AB,Red Deer,52.2651,-113.794
5147475,2017-06-21T22:44:07.107Z,CA,BC,Kamloops,50.6716,-120.329
5222853,2017-06-21T22:49:39.460Z,CA,AB,Calgary,51.0596,-114.09645
5527842,2017-06-21T00:15:48.073Z,CA,BC,Surrey,49.04955,-122.78067
5587460,2017-06-21T00:20:36.810Z,CA,SK,Regina,50.45526,-104.63874
5002601,2017-06-21T00:34:21.967Z,CA,ON,Dundas,43.2902,-79.9998
4887145,2017-06-21T01:26:14.387Z,CA,AB,Calgary,50.8958,-114.08301
5007208,2017-06-21T01:34:28.690Z,CA,ON,Scarborough,43.7295,-79.2629
5186557,2017-06-21T01:46:44.970Z,CA,AB,Calgary,51.03696,-114.1197
5246583,2017-06-21T01:51:26.340Z,CA,AB,Edmonton,53.587,-113.441
5275459,2017-06-21T01:53:43.490Z,CA,ON,Orillia,44.6078,-79.4175
5303521,2017-06-21T01:55:30.073Z,CA,ON,York,43.675,-79.4811
4782127,2017-06-21T02:17:24.233Z,CA,ON,North York,43.75243,-79.50126
4860056,2017-06-21T02:23:59.073Z,CA,AB,Beaumont,53.3501,-113.4187
4864404,2017-06-21T02:24:19.653Z,CA,NT,Hay River,60.8153,-115.797
5138404,2017-06-21T02:43:38.803Z,CA,AB,Cochrane,51.1834,-114.4687
5226513,2017-06-21T02:49:59.390Z,CA,AB,Edmonton,53.60844,-113.45967
4528557,2017-06-21T03:00:26.147Z,CA,AB,Calgary,50.8965,-114.08
4792057,2017-06-21T03:18:08.383Z,CA,QC,Sainte-Thérèse,45.6378,-73.8414
4826809,2017-06-21T03:21:14.077Z,CA,AB,Calgary,51.0233,-114.071
5154263,2017-06-21T03:44:30.413Z,CA,AB,Calgary,50.8837,-114.0326
5303759,2017-06-21T03:55:29.730Z,CA,ON,Thunder Bay,48.4527,-89.2162
5406685,2017-06-21T04:03:44.427Z,CA,BC,Victoria,48.48649,-123.33759
4677253,2017-06-21T04:09:33.670Z,CA,AB,Edmonton,53.50137,-113.61601
4782857,2017-06-21T04:17:26.207Z,CA,AB,Calgary,51.0418,-113.93
4862604,2017-06-21T04:24:14.130Z,CA,ON,Toronto,43.6682,-79.4209
5029036,2017-06-21T04:35:53.513Z,CA,ON,Toronto,43.6666,-79.3823
5030648,2017-06-21T04:35:59.630Z,CA,AB,Edmonton,53.44218,-113.44523
5178105,2017-06-21T04:46:06.987Z,CA,QC,Varennes,45.6834,-73.4325
5509324,2017-06-21T05:13:59.680Z,CA,SK,Regina,50.433,-104.594
4732057,2017-06-21T05:14:01.307Z,CA,ON,Guelph,43.5425,-80.2676
5526226,2017-06-21T05:15:45.510Z,CA,AB,Calgary,51.0524,-114.038
5605468,2017-06-21T05:21:55.873Z,CA,AB,Calgary,51.09295,-114.14324
4991546,2017-06-21T05:33:40.730Z,CA,ON,Kingston,44.2257,-76.4824
4571210,2017-06-21T06:01:55.890Z,CA,AB,Stony Plain,53.55133,-114.14016
4653861,2017-06-21T06:07:35.513Z,CA,AB,Calgary,51.0378,-114.065
4868823,2017-06-21T06:24:44.277Z,CA,QC,Montreal,45.49768,-73.65234
4965090,2017-06-21T06:31:54.727Z,CA,AB,Calgary,51.0378,-114.08
5384937,2017-06-21T07:01:23.547Z,CA,NS,Halifax,44.6394,-63.5798
5407153,2017-06-21T07:03:40.610Z,CA,ON,Peterborough,44.31153,-78.3298
5468416,2017-06-21T07:10:25.967Z,CA,ON,Niagara-On-The-Lake,43.18318,-79.24462
5480695,2017-06-21T07:11:15.787Z,CA,ON,Cambridge,43.3849,-80.2833
4943069,2017-06-21T07:30:53.927Z,CA,ON,Cochrane,49.0863,-81.0167
5222392,2017-06-21T07:49:37.590Z,CA,QC,Laval,45.608,-73.7439
5408786,2017-06-21T09:04:04.907Z,CA,ON,Thunder Bay,48.3738,-89.2779
4791500,2017-06-21T09:18:02.197Z,CA,ON,Etobicoke,43.6879,-79.557
5094788,2017-06-21T09:40:41.033Z,CA,AB,Calgary,50.8837,-114.0326
4558341,2017-06-21T10:01:40.783Z,CA,AB,Calgary,50.93676,-114.0107
5389277,2017-06-21T10:01:49.683Z,CA,SK,Saskatoon,52.1225,-106.72488
4719571,2017-06-21T10:13:10.337Z,CA,AB,Calgary,51.04924,-114.04012
4923176,2017-06-21T10:29:37.410Z,CA,AB,Calgary,51.053,-114.161
5040702,2017-06-21T10:36:44.510Z,CA,AB,Edmonton,53.60753,-113.48692
5093773,2017-06-21T10:40:35.550Z,CA,AB,Parkland,53.63985,-113.99223
5328198,2017-06-21T10:56:52.220Z,CA,ON,Ottawa,45.416,-75.639
4666138,2017-06-21T11:08:36.413Z,CA,AB,Edmonton,53.5157,-113.64045
5209214,2017-06-21T11:48:27.447Z,CA,ON,Toronto,43.6655,-79.4204
5252889,2017-06-21T11:52:01.363Z,CA,AB,Calgary,51.0453,-114.22
5253821,2017-06-21T11:52:02.200Z,CA,AB,Edmonton,53.59444,-113.54628
5357937,2017-06-21T11:59:16.847Z,CA,ON,Ottawa,45.444,-75.693
4798982,2017-06-21T12:18:40.393Z,CA,AB,Calgary,51.0799,-114.081
4963570,2017-06-21T12:31:51.617Z,CA,ON,Burlington,43.3756,-79.8145
5135512,2017-06-21T12:43:25.617Z,CA,AB,Edmonton,53.5178,-113.552
5310683,2017-06-21T12:55:51.003Z,CA,ON,Oakville,43.4309,-79.7767
5380681,2017-06-21T13:01:03.147Z,CA,AB,Red Deer,52.2651,-113.794
4543899,2017-06-21T13:01:22.180Z,CA,ON,Fort Erie,42.9052,-78.9365
5443966,2017-06-21T13:07:33.677Z,CA,AB,Calgary,50.93386,-114.03157
5343311,2017-06-21T13:58:23.700Z,CA,ON,Brantford,43.1772,-80.248
5366123,2017-06-21T13:59:49.567Z,CA,ON,Toronto,43.6666,-79.3823
5377528,2017-06-21T14:00:39.857Z,CA,AB,Edmonton,53.59594,-113.49329
5396266,2017-06-21T14:02:28.197Z,CA,ON,Toronto,43.6736,-79.4035
5417415,2017-06-21T14:04:34.910Z,CA,SK,Saskatoon,52.13044,-106.71133
5446746,2017-06-21T14:08:07.047Z,CA,ON,Toronto,43.6606,-79.4635
5483632,2017-06-21T14:11:33.123Z,CA,BC,Langley,49.13696,-122.58359
5544940,2017-06-21T14:17:31.613Z,CA,AB,Barrhead,54.1334,-114.4021
4839203,2017-06-21T14:22:14.707Z,CA,AB,Calgary,51.0876,-114.0214
4931122,2017-06-21T14:30:22.240Z,CA,ON,Aurora,44.01464,-79.44974
4983807,2017-06-21T14:33:09.933Z,CA,AB,Edmonton,53.5181,-113.5797
4996551,2017-06-21T14:33:58.397Z,CA,AB,Calgary,51.1229,-114.189
5091408,2017-06-21T14:40:20.413Z,CA,ON,Windsor,42.2287,-83.0182
5147044,2017-06-21T14:44:09.743Z,CA,AB,Calgary,51.0242,-114.1004
4833980,2017-06-21T15:21:44.953Z,CA,ON,Aurora,44.0065,-79.4504
5040712,2017-06-21T15:36:46.140Z,CA,AB,Calgary,50.9106,-114.078
5092957,2017-06-21T15:40:28.973Z,CA,AB,Lethbridge,49.6994,-112.822
5467268,2017-06-21T16:10:26.137Z,CA,ON,Toronto,43.643,-79.3383
5480439,2017-06-21T16:11:20.207Z,CA,AB,Okotoks,50.7258,-113.974
4767637,2017-06-21T16:16:34.850Z,CA,ON,Mississauga,43.5873,-79.6076
5049034,2017-06-21T16:37:23.387Z,CA,QC,Saint-Eustache,45.5656,-73.9135
5099656,2017-06-21T16:41:02.883Z,CA,AB,Sherwood Park,53.5263,-113.287
5103531,2017-06-21T16:41:18.000Z,CA,AB,Calgary,51.0378,-114.08
5126425,2017-06-21T16:42:41.800Z,CA,ON,Sudbury,46.46253,-81.02759
4521875,2017-06-21T17:00:02.860Z,CA,ON,Kitchener,43.4397,-80.434
