_ID,TimeSt,Country,Province,City,Latitude,Longitude
4920751,2017-06-21T20:29:21.227-04:00,CA,AB,Edmonton,53.5228,-113.518
5579325,2017-06-21T21:19:47.830-04:00,CA,QC,Montréal,45.499,-73.5665
5049929,2017-06-21T21:37:25.300-04:00,CA,NB,Dieppe,46.0967,-64.7087
4601646,2017-06-21T22:04:14.530-04:00,CA,AB,Calgary,51.0412,-114.0762
4711845,2017-06-21T22:12:30.300-04:00,CA,QC,Trois-Rivières,46.3627,-72.6239
4726896,2017-06-21T22:13:46.163-04:00,CA,AB,Calgary,51.09446,-114.06884
5562237,2017-06-21T22:18:34.583-04:00,CA,AB,Lethbridge,49.6836,-112.834
5177658,2017-06-21T22:46:09.147-04:00,CA,ON,Toronto,43.6666,-79.3823
5200269,2017-06-21T22:47:57.967-04:00,CA,ON,Waterloo,43.4639,-80.5883
5274678,2017-06-21T22:53:38.500-04:00,CA,ON,Toronto,43.7068,-79.3991
5610740,2017-06-21T00:22:37.940-04:00,CA,BC,Richmond,49.16927,-123.13292
5278269,2017-06-21T00:54:02.420-04:00,CA,AB,Edmonton,53.40503,-113.5346
5341630,2017-06-21T00:58:10.020-04:00,CA,QC,Montréal,45.533,-73.6047
4579671,2017-06-21T01:02:23.020-04:00,CA,AB,Calgary,51.1669,-114.113
4591481,2017-06-21T01:03:19.300-04:00,CA,QC,Gatineau,45.5067,-75.6292
5462933,2017-06-21T01:10:00.333-04:00,CA,QC,Gatineau,45.4439,-75.742
5558875,2017-06-21T01:18:16.990-04:00,CA,ON,York,43.7028,-79.5156
4983333,2017-06-21T01:33:08.837-04:00,CA,ON,Mississauga,43.5738,-79.7193
5054549,2017-06-21T01:37:39.177-04:00,CA,BC,New Westminster,49.201,-122.91293
5116113,2017-06-21T01:42:03.487-04:00,CA,ON,Toronto,43.6504,-79.376
4574407,2017-06-21T02:01:58.323-04:00,CA,ON,Newmarket,44.0433,-79.4912
5063503,2017-06-21T02:38:10.590-04:00,CA,QC,Montréal,45.5312,-73.7097
5090033,2017-06-21T02:40:20.400-04:00,CA,ON,Richmond Hill,43.86067,-79.42788
4866087,2017-06-21T04:24:29.020-04:00,CA,ON,Milton,43.515,-79.8821
4894293,2017-06-21T04:27:01.580-04:00,CA,QC,Brossard,45.4461,-73.485
5121141,2017-06-21T04:42:23.330-04:00,CA,AB,Edmonton,53.49913,-113.50035
5362609,2017-06-21T04:59:37.590-04:00,CA,MB,Thompson,55.7362,-97.8486
4535192,2017-06-21T05:00:55.120-04:00,CA,ON,Burlington,43.41318,-79.81299
4869892,2017-06-21T05:24:48.793-04:00,CA,ON,Toronto,43.7068,-79.3991
4908944,2017-06-21T05:28:19.953-04:00,CA,SK,Prince Albert,53.2054,-105.754
5400912,2017-06-21T06:02:54.053-04:00,CA,ON,Toronto,43.6447,-79.3841
4586638,2017-06-21T06:02:54.057-04:00,CA,QC,Montréal,45.533,-73.6047
5219112,2017-06-21T06:49:22.010-04:00,CA,ON,Kingston,44.23281,-76.49216
5552981,2017-06-21T07:17:53.280-04:00,CA,ON,Toronto,43.6796,-79.4343
4791191,2017-06-21T07:18:01.593-04:00,CA,AB,Calgary,50.9336,-114.115
5604793,2017-06-21T07:21:53.727-04:00,CA,SK,Regina,50.4574,-104.639
5201441,2017-06-21T07:48:03.140-04:00,CA,AB,Calgary,50.8889,-113.991
5375444,2017-06-21T08:00:34.770-04:00,CA,ON,London,43.0061,-81.2962
5378870,2017-06-21T08:00:50.267-04:00,CA,ON,Etobicoke,43.6879,-79.557
4732718,2017-06-21T08:14:01.317-04:00,CA,AB,Calgary,51.1229,-114.189
4860623,2017-06-21T08:24:02.667-04:00,CA,ON,Toronto,43.6715,-79.3801
4966921,2017-06-21T08:32:09.727-04:00,CA,ON,Brampton,43.7592,-79.7605
4978671,2017-06-21T08:32:48.120-04:00,CA,ON,Essex,42.172,-82.823
4990295,2017-06-21T08:33:38.230-04:00,CA,AB,Okotoks,50.7362,-113.9695
5424574,2017-06-21T09:05:16.590-04:00,CA,AB,Calgary,51.02087,-114.10617
4812040,2017-06-21T09:20:06.157-04:00,CA,AB,Edmonton,53.44693,-113.43865
4911668,2017-06-21T09:28:27.943-04:00,CA,AB,Calgary,51.0196,-114.20029
5049711,2017-06-21T09:37:25.107-04:00,CA,ON,Maple,43.8526,-79.5117
5070004,2017-06-21T09:38:39.007-04:00,CA,AB,Edmonton,53.4115,-113.4561
5130450,2017-06-21T09:43:03.960-04:00,CA,AB,Calgary,51.0524,-114.038
5210086,2017-06-21T09:48:30.637-04:00,CA,BC,Victoria,48.46846,-123.39622
5425153,2017-06-21T10:05:21.483-04:00,CA,ON,Newmarket,44.0587,-79.4591
4683419,2017-06-21T10:10:00.920-04:00,CA,AB,Edmonton,53.57741,-113.54728
5213431,2017-06-21T10:48:52.240-04:00,CA,SK,Saskatoon,52.1225,-106.72488
5217898,2017-06-21T10:49:16.133-04:00,CA,AB,Calgary,51.0823,-114.142
5415813,2017-06-21T11:04:29.683-04:00,CA,ON,North York,43.7515,-79.447
4652826,2017-06-21T11:07:32.297-04:00,CA,NL,St. John's,47.5986,-52.6926
5561140,2017-06-21T11:18:33.653-04:00,CA,AB,Red Deer,52.2316,-113.8358
5579418,2017-06-21T11:19:49.033-04:00,CA,MB,Winnipeg,49.8845,-97.1342
4870935,2017-06-21T11:24:52.707-04:00,CA,ON,Thunder Bay,48.4117,-89.2451
4871937,2017-06-21T11:25:01.940-04:00,CA,AB,Calgary,51.1467,-114.3133
4922222,2017-06-21T11:29:27.010-04:00,CA,SK,Saskatoon,52.1225,-106.72488
4598353,2017-06-21T12:03:58.570-04:00,CA,AB,Red Deer,52.2651,-113.794
4616803,2017-06-21T12:05:20.550-04:00,CA,AB,Edmonton,53.44183,-113.58934
4659089,2017-06-21T12:08:08.130-04:00,CA,AB,Edmonton,53.5038,-113.502
4785390,2017-06-21T12:17:36.407-04:00,CA,AB,Sherwood Park,53.528,-113.2512
5585651,2017-06-21T12:20:26.917-04:00,CA,ON,Kanata,45.3596,-75.9577
5266133,2017-06-21T12:52:48.850-04:00,CA,AB,Calgary,51.1414,-114.076
4880332,2017-06-21T13:25:50.353-04:00,CA,AB,Calgary,51.063,-113.889
4946586,2017-06-21T13:31:05.280-04:00,CA,BC,Richmond,49.16544,-123.12647
4973541,2017-06-21T13:32:34.693-04:00,CA,ON,Guelph,43.5776,-80.2201
4525558,2017-06-21T14:00:18.667-04:00,CA,SK,Saskatoon,52.1225,-106.72488
4967363,2017-06-21T14:32:09.820-04:00,CA,AB,Calgary,50.9505,-113.947
4996847,2017-06-21T14:33:57.170-04:00,CA,ON,York,43.7068,-79.517
5358005,2017-06-21T14:59:16.910-04:00,CA,ON,Toronto,43.6891,-79.3857
4556527,2017-06-21T15:01:37.217-04:00,CA,ON,Georgetown,43.5976,-79.94
5387780,2017-06-21T15:01:39.373-04:00,CA,AB,Edmonton,53.4579,-113.412
5417047,2017-06-21T15:04:32.177-04:00,CA,ON,Mississauga,43.6028,-79.5929
5285297,2017-06-21T15:54:23.180-04:00,CA,ON,Richmond Hill,43.8669,-79.4414
4564963,2017-06-21T16:01:51.823-04:00,CA,ON,Ottawa,45.4164,-75.679
4631465,2017-06-21T16:06:15.303-04:00,CA,ON,Toronto,43.6735,-79.403
4877876,2017-06-21T16:25:40.317-04:00,CA,NB,Moncton,46.13129,-64.82911
5342378,2017-06-21T16:58:15.683-04:00,CA,AB,Edmonton,53.5515,-113.492
5396151,2017-06-21T17:02:28.117-04:00,CA,ON,Ottawa,45.4448,-75.6915
5536593,2017-06-21T17:16:45.433-04:00,CA,ON,Toronto,43.684,-79.415
4806136,2017-06-21T17:19:20.450-04:00,CA,ON,Toronto,43.6682,-79.4209
4806022,2017-06-21T17:19:20.990-04:00,CA,AB,Edmonton,53.47821,-113.39114
5272731,2017-06-21T17:53:27.237-04:00,CA,AB,Edmonton,53.4154,-113.4178
4665904,2017-06-21T18:08:36.600-04:00,CA,ON,York,43.703,-79.512
4984267,2017-06-21T18:33:11.120-04:00,CA,QC,Montréal-Nord,45.6096,-73.6251
5301620,2017-06-21T18:55:18.990-04:00,CA,ON,Richmond Hill,43.844,-79.402
5397465,2017-06-21T19:02:35.653-04:00,CA,AB,Fort Mcmurray,56.7377,-111.438
5414950,2017-06-21T19:04:29.210-04:00,CA,ON,Saint Catharines,43.1941,-79.2525
5543912,2017-06-21T19:17:20.400-04:00,CA,QC,Montreal,6.92742,122.02588
4851732,2017-06-21T19:23:18.620-04:00,CA,AB,Edmonton,53.6585,-113.3614
5159768,2017-06-21T19:44:59.627-04:00,CA,QC,Montréal,45.5335,-73.667
5242869,2017-06-21T19:51:16.817-04:00,CA,AB,Calgary,50.9505,-113.947
5291231,2017-06-21T19:54:44.483-04:00,CA,ON,Whitby,43.8873,-78.9422
4532333,2017-06-21T20:00:44.560-04:00,CA,ON,Scarborough,43.682,-79.2801
5395273,2017-06-21T20:02:28.243-04:00,CA,ON,Kanata,45.2823,-75.8459
4645146,2017-06-21T20:07:12.450-04:00,CA,ON,Ottawa,45.4179,-75.6489
4687759,2017-06-21T20:10:30.567-04:00,CA,AB,Canmore,51.0837,-115.368
5026916,2017-06-21T20:35:42.263-04:00,CA,ON,Oshawa,43.91115,-78.86777
5184514,2017-06-21T20:46:34.443-04:00,CA,AB,Calgary,51.0486,-113.968
5277345,2017-06-21T20:53:54.300-04:00,CA,AB,Calgary,51.0196,-114.20029
5376557,2017-06-21T21:00:36.280-04:00,CA,AB,Calgary,51.12197,-114.07353
4667327,2017-06-21T21:08:43.710-04:00,CA,SK,Saskatoon,52.122,-106.646
5550473,2017-06-21T21:17:49.257-04:00,CA,AB,Calgary,51.0818,-113.959
5590912,2017-06-21T21:20:52.047-04:00,CA,ON,Toronto,43.6862,-79.402
5028257,2017-06-21T21:35:48.280-04:00,CA,BC,Richmond,49.13169,-123.06935
5126567,2017-06-21T21:42:45.683-04:00,CA,AB,Calgary,51.0196,-114.20029
5469008,2017-06-21T22:10:26.140-04:00,CA,ON,Ottawa,45.4019,-75.7513
4715370,2017-06-21T22:12:45.417-04:00,CA,ON,Scarborough,43.7503,-79.3006
4754934,2017-06-21T22:15:35.837-04:00,CA,AB,Edmonton,53.5178,-113.552
4770129,2017-06-21T22:16:40.890-04:00,CA,AB,Calgary,51.0378,-114.08
5607826,2017-06-21T22:22:11.433-04:00,CA,AB,Saint Albert,53.6415,-113.614
4904144,2017-06-21T22:27:55.397-04:00,CA,AB,Calgary,51.0475,-114.068
4968444,2017-06-21T22:32:15.383-04:00,CA,ON,Toronto,43.7068,-79.3991
5033086,2017-06-21T22:36:08.937-04:00,CA,ON,Toronto,43.6531,-79.4847
5083821,2017-06-21T22:39:42.320-04:00,CA,AB,Beaumont,53.36369,-113.43849
5349191,2017-06-21T22:58:54.427-04:00,CA,AB,Calgary,51.08108,-114.208
4522376,2017-06-21T00:00:05.113-04:00,CA,ON,Waterloo,43.4634,-80.5201
4733640,2017-06-21T00:14:05.813-04:00,CA,AB,Edmonton,53.44693,-113.43865
5614548,2017-06-21T00:22:57.103-04:00,CA,AB,Red Deer,52.2651,-113.794
5357221,2017-06-21T00:59:16.983-04:00,CA,AB,Calgary,51.1199,-113.9671
5363802,2017-06-21T00:59:40.950-04:00,CA,AB,Leduc,53.2617,-113.549
4608174,2017-06-21T01:04:44.400-04:00,CA,AB,Calgary,51.03922,-113.97842
4614767,2017-06-21T01:05:11.673-04:00,CA,AB,Calgary,51.0494,-113.9564
5510245,2017-06-21T01:14:13.420-04:00,CA,AB,Calgary,51.10174,-113.97731
4754125,2017-06-21T01:15:33.307-04:00,CA,ON,Mississauga,43.6046,-79.6729
5065967,2017-06-21T01:38:21.017-04:00,CA,AB,Edmonton,53.57741,-113.54723
5106379,2017-06-21T01:41:32.233-04:00,CA,AB,Calgary,51.0475,-114.068
5464262,2017-06-21T02:10:06.747-04:00,CA,ON,Scarborough,43.75,-79.2
4776770,2017-06-21T02:17:06.660-04:00,CA,AB,Calgary,51.053,-114.161
5595838,2017-06-21T02:21:06.703-04:00,CA,ON,Kingston,44.25792,-76.55374
4667692,2017-06-21T03:08:47.850-04:00,CA,ON,Milton,43.48279,-79.8752
4720794,2017-06-21T03:13:11.973-04:00,CA,ON,Kitchener,43.4381,-80.5099
4759835,2017-06-21T03:15:56.727-04:00,CA,AB,Edmonton,53.44273,-113.41069
5554452,2017-06-21T03:17:55.597-04:00,CA,ON,Richmond Hill,43.9394,-79.4349
5079132,2017-06-21T03:39:19.903-04:00,CA,AB,Calgary,50.9316,-114.096
5369598,2017-06-21T04:00:04.227-04:00,CA,QC,Saint-Laurent,45.51306,-73.70694
4624334,2017-06-21T04:05:55.573-04:00,CA,ON,Cambridge,43.4017,-80.3523
5467364,2017-06-21T04:10:26.293-04:00,CA,ON,Mississauga,43.697,-79.65
4790634,2017-06-21T04:17:57.180-04:00,CA,AB,Calgary,50.93674,-114.01066
4951020,2017-06-21T04:31:16.020-04:00,CA,NL,Grand Falls-Windsor,48.9341,-55.6512
5389010,2017-06-21T05:01:48.130-04:00,CA,ON,Toronto,43.6682,-79.4209
4720932,2017-06-21T05:13:11.357-04:00,CA,AB,Calgary,51.0494,-113.9564
4729566,2017-06-21T05:13:51.807-04:00,CA,AB,Edmonton,53.51912,-113.58103
5541860,2017-06-21T05:17:14.140-04:00,CA,MB,Cranberry Portage,54.58468,-101.37001
4952496,2017-06-21T05:31:19.900-04:00,CA,AB,Calgary,51.1229,-114.189
5007414,2017-06-21T05:34:30.970-04:00,CA,AB,Calgary,51.0823,-114.142
5045221,2017-06-21T05:37:04.870-04:00,CA,AB,Edmonton,53.61568,-113.54193
5461810,2017-06-21T06:09:53.833-04:00,CA,SK,Regina,50.4574,-104.639
4731886,2017-06-21T07:14:02.157-04:00,CA,AB,Edmonton,53.6585,-113.3614
4733018,2017-06-21T07:14:04.950-04:00,CA,AB,Calgary,51.0915,-114.2073
5528276,2017-06-21T07:15:51.463-04:00,CA,AB,Edmonton,53.41934,-113.53035
4785051,2017-06-21T07:17:31.110-04:00,CA,ON,Pembroke,45.827,-77.1116
5577847,2017-06-21T07:19:39.300-04:00,CA,ON,Mississauga,43.7139,-79.6434
4913894,2017-06-21T07:28:51.267-04:00,CA,ON,Alliston,44.1492,-79.8553
4967485,2017-06-21T07:32:12.867-04:00,CA,AB,Calgary,50.95738,-114.22057
5009002,2017-06-21T07:34:36.837-04:00,CA,ON,Thunder Bay,48.4527,-89.2162
5302526,2017-06-21T07:55:22.280-04:00,CA,AB,Edmonton,53.57927,-113.43069
5369771,2017-06-21T08:00:02.737-04:00,CA,AB,Edmonton,53.56791,-113.41998
4518918,2017-06-21T08:00:04.167-04:00,CA,ON,London,42.9399,-81.2709
5484523,2017-06-21T08:11:42.060-04:00,CA,BC,Richmond,49.1241,-123.159
4744371,2017-06-21T08:14:52.067-04:00,CA,AB,Calgary,51.1467,-114.3133
4825241,2017-06-21T08:21:03.923-04:00,CA,ON,Toronto,43.6781,-79.2954
4923680,2017-06-21T08:29:35.520-04:00,CA,AB,Cochrane,51.1834,-114.4687
5453139,2017-06-21T09:08:58.723-04:00,CA,AB,Calgary,51.0272,-114.0349
4918442,2017-06-21T09:29:11.697-04:00,CA,ON,Richmond Hill,43.8428,-79.4239
5324630,2017-06-21T09:56:26.383-04:00,CA,AB,Edmonton,53.6585,-113.3614
5386001,2017-06-21T10:01:30.107-04:00,CA,AB,Calgary,51.0621,-114.1159
4618193,2017-06-21T10:05:27.143-04:00,CA,ON,Toronto,43.6477,-79.4174
4651563,2017-06-21T10:07:27.447-04:00,CA,ON,Toronto,43.6557,-79.3646
4699407,2017-06-21T10:11:30.940-04:00,CA,QC,Gatineau,45.43504,-75.71236
5181670,2017-06-21T10:46:15.510-04:00,CA,ON,Toronto,43.6682,-79.4209
4612778,2017-06-21T11:05:00.703-04:00,CA,ON,Toronto,43.643,-79.3383
4632503,2017-06-21T11:06:17.743-04:00,CA,ON,Toronto,43.6798,-79.3517
5535237,2017-06-21T11:16:33.980-04:00,CA,ON,North York,43.787,-79.4169
5065823,2017-06-21T11:38:21.010-04:00,CA,QC,Laval,45.5777,-73.8071
5352882,2017-06-21T11:59:01.943-04:00,CA,AB,Calgary,51.1188,-113.9471
4575188,2017-06-21T12:02:00.277-04:00,CA,ON,Brampton,43.6656,-79.747
4603110,2017-06-21T12:04:24.460-04:00,CA,ON,Nepean,45.2778,-75.7563
4874477,2017-06-21T12:25:16.517-04:00,CA,ON,Kitchener,43.4397,-80.434
5041432,2017-06-21T12:36:52.620-04:00,CA,ON,North York,43.7677,-79.4126
4611405,2017-06-21T13:04:54.700-04:00,CA,ON,Niagara Falls,43.0778,-79.0898
5471626,2017-06-21T13:10:48.113-04:00,CA,ON,Toronto,43.6459,-79.3857
4792424,2017-06-21T13:18:08.327-04:00,CA,AB,Red Deer,52.2999,-113.844
4795984,2017-06-21T13:18:25.510-04:00,CA,AB,Sherwood Park,53.5263,-113.287
4812948,2017-06-21T13:20:12.147-04:00,CA,ON,London,42.9529,-81.3239
4905577,2017-06-21T13:28:04.490-04:00,CA,AB,Red Deer,52.27027,-113.83133
4920820,2017-06-21T13:29:24.200-04:00,CA,ON,Orillia,44.6087,-79.4207
5396030,2017-06-21T14:02:27.947-04:00,CA,ON,Toronto,43.6606,-79.4635
5446746,2017-06-21T14:08:07.047-04:00,CA,ON,Toronto,43.6606,-79.4635
4677179,2017-06-21T14:09:33.330-04:00,CA,AB,Spruce Grove,53.5533,-113.895
4714183,2017-06-21T14:12:45.157-04:00,CA,AB,Edmonton,53.4762,-113.548
5396908,2017-06-21T15:02:30.050-04:00,CA,AB,Calgary,51.0915,-114.2073
5447116,2017-06-21T15:08:10.480-04:00,CA,AB,Red Deer,52.2651,-113.794
4817661,2017-06-21T15:20:28.980-04:00,CA,AB,Calgary,51.1229,-114.189
4937517,2017-06-21T15:30:37.113-04:00,CA,ON,Barrie,44.4001,-79.6663
5144845,2017-06-21T15:44:03.003-04:00,CA,NB,Moncton,46.1033,-64.815
5198478,2017-06-21T15:47:52.717-04:00,CA,AB,Edmonton,53.41482,-113.45695
5204115,2017-06-21T15:48:12.263-04:00,CA,ON,Scarborough,43.7583,-79.3129
5380034,2017-06-21T16:00:53.750-04:00,CA,ON,Toronto,43.7028,-79.3877
4550544,2017-06-21T16:01:33.300-04:00,CA,ON,London,42.9699,-81.2081
4903836,2017-06-21T16:27:56.857-04:00,CA,QC,Rosemere,45.63749,-73.78755
5171571,2017-06-21T17:45:45.353-04:00,CA,QC,Brossard,45.4571,-73.4922
5351382,2017-06-21T17:59:01.613-04:00,CA,AB,Calgary,51.0486,-113.968
5509266,2017-06-21T18:13:58.810-04:00,CA,QC,Montréal,45.5308,-73.5556
4797647,2017-06-21T18:18:38.860-04:00,CA,ON,Toronto,43.7068,-79.3991
4843274,2017-06-21T18:22:43.650-04:00,CA,ON,Toronto,43.66764,-79.31539
5291461,2017-06-21T18:54:44.040-04:00,CA,AB,Leduc,53.2617,-113.549
4671019,2017-06-21T19:08:59.183-04:00,CA,ON,Burlington,43.3016,-79.8582
4696007,2017-06-21T19:11:18.603-04:00,CA,AB,Fort Mcmurray,56.68469,-111.34015
5608103,2017-06-21T19:22:10.263-04:00,CA,MB,Winnipeg,49.9429,-97.1651
4868533,2017-06-21T19:24:42.790-04:00,CA,AB,Calgary,51.0196,-114.20029
4910409,2017-06-21T19:28:23.813-04:00,CA,AB,Calgary,51.0486,-113.968
5182737,2017-06-21T19:46:23.017-04:00,CA,ON,Toronto,43.69,-79.326
5266145,2017-06-21T19:52:50.450-04:00,CA,ON,Toronto,43.7066,-79.3967
5503689,2017-06-21T20:13:28.940-04:00,CA,ON,Markham,43.8412,-79.3262
5565176,2017-06-21T20:18:50.567-04:00,CA,AB,Edmonton,53.43028,-113.62512
5390493,2017-06-21T21:02:03.903-04:00,CA,ON,East York,43.6906,-79.3125
4930768,2017-06-21T21:30:19.133-04:00,CA,SK,Regina,50.49544,-104.61029
4956418,2017-06-21T21:31:30.220-04:00,CA,ON,Peterborough,44.299,-78.314
4999618,2017-06-21T21:34:06.217-04:00,CA,AB,Calgary,51.0433,-114.064
5128638,2017-06-21T21:42:55.870-04:00,CA,AB,Edmonton,53.521,-113.5324
5398243,2017-06-21T00:02:38.780-04:00,CA,QC,Laval,45.5782,-73.6841
5475928,2017-06-21T00:11:00.713-04:00,CA,ON,Ottawa,45.3578,-75.7095
5582266,2017-06-21T00:20:08.853-04:00,CA,BC,Kamloops,50.6748,-120.329
4968166,2017-06-21T00:32:15.493-04:00,CA,ON,Whitby,43.96195,-78.96465
5291128,2017-06-21T00:54:44.383-04:00,CA,ON,Ottawa,45.3617,-75.7905
5349116,2017-06-21T00:58:56.050-04:00,CA,AB,Calgary,51.1076,-114.158
5409413,2017-06-21T01:04:07.240-04:00,CA,AB,Innisfail,52.0269,-113.9507
4743062,2017-06-21T01:14:47.830-04:00,CA,SK,Saskatoon,52.1244,-106.634
4794807,2017-06-21T01:18:22.410-04:00,CA,AB,Red Deer,52.3023,-113.83801
5010761,2017-06-21T01:34:41.757-04:00,CA,AB,Calgary,51.05152,-113.92762
5097299,2017-06-21T01:40:50.243-04:00,CA,AB,Edmonton,53.4567,-113.5801
5132153,2017-06-21T01:43:08.077-04:00,CA,ON,Mississauga,43.6046,-79.6729
5244028,2017-06-21T01:51:17.660-04:00,CA,AB,Calgary,51.03807,-114.11999
5246583,2017-06-21T01:51:26.340-04:00,CA,AB,Edmonton,53.587,-113.441
5256702,2017-06-21T01:52:18.643-04:00,CA,ON,Brampton,43.684,-79.7716
5276471,2017-06-21T01:53:48.337-04:00,CA,NL,St. John's,47.5565,-52.764
5286464,2017-06-21T01:54:29.233-04:00,CA,AB,Okotoks,50.7362,-113.9695
5302207,2017-06-21T01:55:19.197-04:00,CA,ON,Toronto,43.63,-79.477
5432009,2017-06-21T02:06:21.850-04:00,CA,ON,Mississauga,43.7029,-79.6553
5218499,2017-06-21T02:49:16.513-04:00,CA,ON,Dundas,43.2649,-79.9555
5306553,2017-06-21T02:55:36.363-04:00,CA,BC,Port Coquitlam,49.2768,-122.765
4689457,2017-06-21T03:10:35.407-04:00,CA,AB,Wetaskiwin,52.8333,-113.45
4785113,2017-06-21T03:17:31.140-04:00,CA,ON,Barrie,44.3303,-79.7268
4830009,2017-06-21T03:21:28.267-04:00,CA,AB,Calgary,50.916,-113.9489
5302106,2017-06-21T03:55:22.263-04:00,CA,AB,Calgary,51.07,-114.0297
5331764,2017-06-21T03:57:07.060-04:00,CA,AB,Fort Mackay,57.33883,-111.78713
4977364,2017-06-21T04:32:45.007-04:00,CA,AB,Calgary,51.11881,-113.9471
4989630,2017-06-21T04:33:36.963-04:00,CA,QC,Montréal,45.5047,-73.5558
5033043,2017-06-21T04:36:12.800-04:00,CA,QC,Montréal,45.6,-73.5333
5328808,2017-06-21T04:57:00.470-04:00,CA,AB,Calgary,51.0905,-114.182
5554684,2017-06-21T05:17:57.620-04:00,CA,AB,Edmonton,53.5516,-113.532
4936217,2017-06-21T05:30:37.480-04:00,CA,ON,Oakville,43.4934,-79.7126
5034132,2017-06-21T05:36:13.700-04:00,CA,AB,Calgary,51.1188,-113.9471
5081161,2017-06-21T06:39:29.917-04:00,CA,YT,Whitehorse,60.70929,-135.03054
5341158,2017-06-21T06:58:10.900-04:00,CA,ON,Cambridge,43.38534,-80.2903
4634306,2017-06-21T07:06:29.227-04:00,CA,AB,Calgary,51.03922,-113.97842
5077078,2017-06-21T07:39:11.557-04:00,CA,ON,North York,43.7673,-79.4111
4649603,2017-06-21T08:07:26.370-04:00,CA,ON,North York,43.7801,-79.3479
5493026,2017-06-21T08:12:32.433-04:00,CA,ON,Burlington,43.3889,-79.7682
4795722,2017-06-21T08:18:24.940-04:00,CA,ON,Toronto,43.6575,-79.3783
4929402,2017-06-21T08:30:08.347-04:00,CA,BC,Richmond,49.16543,-123.12647
4962583,2017-06-21T08:31:46.847-04:00,CA,AB,Calgary,51.0378,-114.08
4966730,2017-06-21T08:32:09.783-04:00,CA,AB,Calgary,51.0378,-114.08
5251805,2017-06-21T08:51:57.400-04:00,CA,SK,Saskatoon,52.1168,-106.6345
4588832,2017-06-21T09:03:03.323-04:00,CA,ON,Mississauga,43.59586,-79.61284
4880188,2017-06-21T09:25:48.250-04:00,CA,NS,Halifax,44.6701,-63.6036
4972878,2017-06-21T09:32:35.540-04:00,CA,AB,Calgary,51.0416,-114.068
5607899,2017-06-21T10:22:11.900-04:00,CA,ON,Toronto,43.6606,-79.4635
5282740,2017-06-21T10:54:13.963-04:00,CA,ON,Richmond Hill,43.8939,-79.4375
5340995,2017-06-21T10:58:09.430-04:00,CA,QC,Montréal,45.502,-73.562
5592418,2017-06-21T11:21:06.667-04:00,CA,ON,Brantford,43.18294,-80.2743
5088575,2017-06-21T11:40:10.220-04:00,CA,AB,Fort Saskatchewan,53.68725,-113.25001
5235919,2017-06-21T11:50:46.643-04:00,CA,BC,Delta,49.0934,-123.058
5320514,2017-06-21T11:56:11.637-04:00,CA,ON,Toronto,43.6557,-79.3646
5334590,2017-06-21T11:57:30.757-04:00,CA,QC,Québec,46.8366,-71.2267
5379524,2017-06-21T12:00:53.877-04:00,CA,ON,Markham,43.8341,-79.3302
5447031,2017-06-21T12:08:11.870-04:00,CA,AB,Calgary,51.0242,-114.1004
5041805,2017-06-21T12:36:53.570-04:00,CA,AB,Edmonton,53.5515,-113.492
5204163,2017-06-21T12:48:12.503-04:00,CA,ON,Etobicoke,43.6524,-79.511
4829389,2017-06-21T13:21:24.983-04:00,CA,ON,Bracebridge,45.0442,-79.1286
5308824,2017-06-21T13:55:44.063-04:00,CA,AB,Calgary,51.1387,-114.2015
4575463,2017-06-21T14:02:03.903-04:00,CA,AB,Edmonton,53.4688,-113.508
5027046,2017-06-21T14:35:42.667-04:00,CA,AB,Edmonton,53.44218,-113.44523
5122495,2017-06-21T14:42:27.180-04:00,CA,MB,Cranberry Portage,54.58493,-101.36994
5157791,2017-06-21T14:44:44.773-04:00,CA,ON,Cambridge,43.3842,-80.2968
5182949,2017-06-21T14:46:26.933-04:00,CA,ON,Toronto,43.7264,-79.3978
5253308,2017-06-21T14:52:01.300-04:00,CA,AB,Fort Saskatchewan,53.7168,-113.2187
5390170,2017-06-21T15:01:59.930-04:00,CA,AB,Calgary,51.0272,-114.0349
5429692,2017-06-21T15:06:07.983-04:00,CA,ON,Mississauga,43.5738,-79.7193
5581429,2017-06-21T15:19:59.347-04:00,CA,ON,North York,43.7677,-79.4126
4824763,2017-06-21T15:21:04.063-04:00,CA,ON,Mississauga,43.59274,-79.71183
5067124,2017-06-21T15:38:30.110-04:00,CA,AB,Calgary,50.9359,-114.02
4604169,2017-06-21T16:04:24.550-04:00,CA,ON,Toronto,43.7537,-79.2659
5414345,2017-06-21T16:04:29.583-04:00,CA,ON,Whitby,43.8873,-78.9422
4605502,2017-06-21T16:04:31.300-04:00,CA,NB,Oromocto,45.84991,-66.4795
5563355,2017-06-21T16:18:39.250-04:00,CA,ON,Scarborough,43.7295,-79.2629
5263289,2017-06-21T16:52:42.440-04:00,CA,AB,Calgary,51.1264,-114.1419
5288320,2017-06-21T16:54:33.940-04:00,CA,ON,Markham,43.8412,-79.3262
4693726,2017-06-21T17:11:02.807-04:00,CA,AB,Edmonton,53.44074,-113.58914
5240245,2017-06-21T17:51:02.143-04:00,CA,AB,Calgary,51.0381,-114.118
4708536,2017-06-21T18:12:17.323-04:00,CA,ON,Ottawa,45.3745,-75.7095
5533071,2017-06-21T18:16:18.680-04:00,CA,AB,Edmonton,53.4653,-113.386
4534995,2017-06-21T19:00:53.547-04:00,CA,ON,Gananoque,44.34061,-76.19576
